TT1,TT2,TT3,TT4,TT5,TT6,TT7,TT8,TT9,TT10,TT11,TT12,TT13_1,TT13_2,TT13_3,TT13_4,TT13_5,TT13_6,TT13_7,TT13_8,TT14_1,TT14_2,TT14_3,TT14_4,TT15,TT16,TT17,TT18
12,0.121111111111111,9,20.3861111111111,0.00681291729118409,0.00581859977166836,,,0,0.111111111111111,0.0042501517911354,,262,522,782,1122,1402,1602,1822,2162,361,581,961,1301,0,0,0,
12,0.0805555555555556,8,20.1683333333333,0,0,,,0,0,0,,381,701,1101,1421,1781,2081,2481,2721,262,522,922,1282,0,0,0,
12,0.316944444444444,10,21.8,0.0772808358817533,0.100249269382843,,,0,0,0,,242,622,882,1102,1322,1522,1762,2062,301,641,901,1121,0,0,0,
12,0.108055555555556,8,20.3969696969697,0.000970873786407767,0.000566972137369249,,,0,0.125,0.0106707317073171,,202,462,842,1242,1622,1942,2262,2642,382,602,962,1362,0,0,0,
12,0.1025,8,20.2166666666667,0,0,,,0,0,0,,202,602,842,1142,1462,1822,2202,2442,261,541,861,1161,0,0,0,
12,0.130555555555556,8,20.2166666666667,0.00898367850774928,0.0131444968990095,,,0,0,0,,341,601,961,1321,1621,1921,2161,2361,221,441,681,1001,0,0,0,
12,0.141111111111111,9,20.3541666666667,0.0111907198908222,0.0157826529667685,,,0,0,0,,241,641,961,1181,1441,1801,2101,2321,201,401,741,1101,0,0,0,
12,0.28,10,22.8666666666667,0.0378401360544218,0.0497917245209664,,,0,0.1,0.0196078431372549,,282,582,782,1022,1222,1422,1782,2082,281,621,881,1161,0,0,0,
12,0.383888888888889,10,22.1291666666667,0.086047825268311,0.0808699523500975,,,0,0,0,,382,602,822,1042,1262,1602,1822,2182,302,602,962,1242,0,0,0,
12,0.165,8,20.6015151515152,0.0191022612217347,0.0117662421814047,,,0,0.125,0.0369897959183673,,262,482,722,1122,1522,1882,2122,2382,401,781,1041,1261,0,0,0,
12,0.135555555555556,8,20.1683333333333,0.0177568148713325,0.0249467740442469,,,0,0,0,,382,762,1162,1502,1862,2102,2322,2562,322,582,782,1182,0,0,0,
12,0.123333333333333,8,20.4348484848485,0.0131273075345276,0.013437074357652,,,0,0.125,0.00158898305084746,,261,561,781,1141,1501,1861,2061,2461,341,661,1041,1381,0,0,0,
12,0.142222222222222,9,20.7939393939394,0.00612299825057193,0.00395227516166144,,,0,0,0,,302,522,802,1142,1442,1842,2082,2462,282,482,702,1062,0,0,0,
12,0.265555555555556,8,20.6833333333333,0.0470873133324364,0.0564333981301491,,,0,0,0,,362,702,1102,1462,1682,2002,2202,2542,261,501,901,1141,0,0,0,
12,0.118333333333333,8,20.3409090909091,0.00707203771753449,0.00944182171618994,,,0,0,0,,222,542,922,1322,1682,2002,2202,2602,382,722,982,1282,0,0,0,
12,0.140555555555556,8,20.3924242424242,0.0133042232380433,0.0138387484957882,,,0,0,0,,202,542,802,1182,1582,1782,2082,2402,242,562,942,1282,0,0,0,
12,0.0958333333333333,9,20.2166666666667,0.0054705352814902,0.0100435064333981,,,0,0,0,,402,762,1042,1362,1642,2002,2282,2502,361,561,921,1201,0,0,0,
12,0.403611111111111,9,22.9444444444444,0.0842615012106537,0.112837593613767,,,0,0.111111111111111,0.0342176086120722,,302,502,742,1062,1362,1602,1902,2122,242,522,722,1062,0,0,0,
12,0.132777777777778,9,20.525,0.0088645283529571,0.00672410221146682,,,0,0.111111111111111,0.00480109739368999,,342,602,982,1262,1462,1682,1962,2202,401,701,1061,1461,0,0,0,
12,0.104166666666667,8,20.2116666666667,0,0,,,0,0,0,,362,762,1002,1282,1682,2082,2422,2782,381,721,981,1301,0,0,0,
12,0.123333333333333,8,20.3484848484849,0.00813288303811427,0.00555401277422938,,,0,0,0,,221,501,761,1161,1521,1841,2221,2521,401,781,1061,1261,0,0,0,
12,0.111666666666667,8,20.2681818181818,0.00649350649350649,0.00506340831250578,,,0,0,0,,241,541,881,1201,1561,1961,2201,2501,381,781,1101,1321,0,0,0,
12,0.425555555555556,10,23.1333333333333,0.0872958693563881,0.104404089692899,,,0.1,0.1,0.1,,282,542,742,962,1282,1502,1822,2042,361,581,861,1081,0,0,0,
12,0.1175,8,20.3,0.00546448087431694,0.0100435064333981,,,0,0,0,,341,621,941,1241,1641,2041,2321,2541,402,682,922,1122,0,0,0,
12,0.161944444444444,9,21.1424242424242,0.0159465360947529,0.0154818106081644,,,0,0,0,,321,621,941,1181,1501,1701,2041,2441,301,701,1101,1301,0,0,0,
12,0.129166666666667,9,21.3458333333333,0.00585594378293968,0.00651670832176247,,,0,0,0,,242,602,822,1122,1442,1742,2082,2342,381,641,841,1061,0,0,0,
12,0.134722222222222,9,20.4712121212121,0.00838404327248141,0.0128205128205128,,,0,0,0,,381,621,901,1121,1521,1881,2121,2321,262,482,742,1062,0,0,0,
12,0.179722222222222,9,21.2555555555556,0.0181651855723994,0.0113950930737934,,,0,0.111111111111111,0.0258315640481245,,221,601,821,1101,1321,1521,1901,2261,381,741,1141,1341,0,0,0,
12,0.13,9,20.9621212121212,0.00738375573737777,0.0044812287592071,,,0,0,0,,342,542,902,1102,1502,1742,2022,2402,221,461,741,1121,0,0,0,
12,0.101666666666667,9,20.3861111111111,0.000476904210382886,0.000215989385664476,,,0,0.111111111111111,0.010233918128655,,262,502,882,1222,1442,1682,1982,2342,362,742,1062,1302,0,0,0,
12,0.2225,9,21.4041666666667,0.0373759003309325,0.0425946496343606,,,0,0,0,,221,561,961,1181,1381,1661,1901,2301,221,621,821,1161,0,0,0,
12,0.121388888888889,9,20.2166666666667,0.00640451759520694,0.0116009441821716,,,0,0,0,,402,642,902,1242,1482,1862,2202,2422,241,601,981,1361,0,0,0,
12,0.139166666666667,9,20.3458333333333,0.0109222472523722,0.00627801801086999,,,0,0,0,,301,521,801,1121,1341,1541,1901,2241,242,642,1042,1382,0,0,0,
12,0.174166666666667,9,20.7984848484849,0.022632358884548,0.012758250574135,,,0,0.111111111111111,0.0157004830917874,,241,621,841,1141,1441,1721,2081,2481,402,702,942,1162,0,0,0,
12,0.155833333333333,10,20.6472222222222,0.0186331225615498,0.0124649017248295,,,0,0,0,,282,582,802,1042,1242,1442,1722,1982,281,541,861,1261,0,0,0,
12,0.120555555555556,9,20.5651515151515,0.00794243432217772,0.0159215032861242,,,0,0,0,,322,622,1002,1262,1562,1902,2242,2442,382,662,1022,1222,0,0,0,
12,0.274722222222222,9,21.1819444444444,0.0536358271588748,0.044991691020572,,,0,0.111111111111111,0.0703484549638394,,362,582,822,1202,1482,1762,2002,2202,342,642,862,1262,0,0,0,
12,0.0905555555555556,9,20.3893939393939,0.00191846522781775,0.00237367926898613,,,0,0,0,,402,642,1002,1382,1642,1882,2142,2462,321,661,881,1201,0,0,0,
12,0.263333333333333,9,21.0924242424242,0.0389973958333333,0.0629084513561047,,,0,0,0,,321,601,821,1201,1501,1721,1921,2161,321,541,761,1101,0,0,0,
12,0.122777777777778,8,20.1733333333333,0.00610795454545455,0.0112468758678145,,,0,0,0,,382,642,922,1302,1702,2102,2502,2722,362,602,922,1322,0,0,0,
12,0.456666666666667,10,23.2439393939394,0.101802503143901,0.105323587363299,,,0.1,0.1,0.0999999999999999,,402,602,802,1142,1362,1582,1982,2242,402,622,842,1102,0,0,0,
12,0.120833333333333,9,20.3606060606061,0.0069387194284144,0.00438866187963661,,,0,0,0,,402,622,902,1222,1542,1782,2162,2482,361,681,981,1261,0,0,0,
12,0.121111111111111,8,20.319696969697,0.00595980595980596,0.00613255577154494,,,0,0,0,,321,621,1021,1301,1701,1921,2321,2581,322,542,822,1062,0,0,0,
12,0.14,8,20.3833333333333,0.0137061403508772,0.0194390447098028,,,0,0,0,,381,741,1021,1361,1701,1961,2161,2461,321,541,801,1121,0,0,0,
12,0.123888888888889,9,20.6136363636364,0.00748785752833243,0.00479198899776517,,,0,0.111111111111111,0.00396825396825397,,381,681,881,1281,1501,1701,1981,2381,402,802,1162,1482,0,0,0,
12,0.0994444444444444,8,20.2166666666667,0.00048339203093709,0.000647968156993428,,,0,0,0,,342,702,1002,1302,1622,1862,2182,2462,282,482,802,1162,0,0,0,
12,0.126111111111111,9,20.6060606060606,0.00539119886784824,0.00277700638711469,,,0,0,0,,261,601,821,1121,1341,1681,1961,2361,321,721,1021,1301,0,0,0,
12,0.124722222222222,9,20.5472222222222,0.00885494119237529,0.01035129130797,,,0,0,0,,302,542,882,1202,1542,1742,2082,2322,261,541,741,1081,0,0,0,
12,0.129444444444444,9,20.5666666666667,0.00741900353934114,0.0066370452652041,,,0,0,0,,342,622,822,1182,1562,1762,2082,2482,302,542,922,1282,0,0,0,
12,0.124166666666667,9,20.4166666666667,0.00585034013605442,0.0044802369712117,,,0,0,0,,281,561,781,1181,1421,1641,2041,2321,201,501,801,1161,0,0,0,
12,0.149166666666667,9,20.5069444444444,0.012055536742296,0.00659924712271282,,,0,0.111111111111111,0.0442233278054173,,401,641,841,1101,1461,1701,1961,2281,322,702,1062,1342,0,0,0,
12,0.213888888888889,9,20.7515151515152,0.0315191986644407,0.0419559381653245,,,0,0,0,,361,661,1021,1281,1501,1801,2061,2321,281,681,1001,1261,0,0,0,
12,0.126944444444444,8,20.7575757575758,0.0066766589453604,0.00392748046177649,,,0,0,0,,342,682,902,1302,1702,2002,2322,2622,301,681,881,1101,0,0,0,
12,0.126388888888889,9,20.4075757575758,0.00587913590374624,0.0112369579878605,,,0,0,0,,341,601,1001,1241,1561,1841,2221,2441,322,562,962,1182,0,0,0,
12,0.126666666666667,9,20.3861111111111,0.00892492165145115,0.00871285753957233,,,0,0,0,,281,561,821,1121,1421,1641,1841,2181,401,641,921,1321,0,0,0,
12,0.257222222222222,9,20.9681818181818,0.0422553722810015,0.0469462847621692,,,0,0,0,,302,522,882,1102,1362,1682,1962,2222,322,562,962,1202,0,0,0,
12,0.110277777777778,8,20.2727272727273,0.00596476626439173,0.00828473572155882,,,0,0,0,,222,582,982,1322,1582,1942,2162,2562,362,662,882,1202,0,0,0,
12,0.283611111111111,8,20.765,0.0524271844660194,0.0689808386559289,,,0,0,0,,342,702,1102,1462,1682,1982,2262,2462,302,642,882,1102,0,0,0,
12,0.266111111111111,9,20.8378787878788,0.0504274070638129,0.0741422135826466,,,0,0.111111111111111,0.00318761384335155,,382,622,882,1222,1482,1762,2002,2262,402,782,1042,1262,0,0,0,
12,0.0866666666666667,9,20.3621212121212,0.000968389015701736,0.000591766837254202,,,0,0,0,,362,622,922,1262,1562,1862,2262,2582,382,702,1062,1402,0,0,0,
12,0.132777777777778,9,20.3272727272727,0.0119031237099216,0.011339442747385,,,0,0,0,,342,642,1022,1302,1582,1942,2162,2482,341,561,781,1121,0,0,0,
12,0.235277777777778,9,21.025,0.0405601796802748,0.0628945663241693,,,0,0,0,,262,542,802,1122,1502,1722,1942,2182,261,501,701,1101,0,0,0,
12,0.0941666666666667,9,20.2166666666667,0,0,,,0,0,0,,341,701,961,1341,1541,1941,2321,2621,322,562,922,1302,0,0,0,
12,0.0827777777777778,8,20.3166666666667,0.000479879344621924,0.000647968156993428,,,0,0,0,,282,622,942,1202,1582,1842,2182,2422,202,442,762,962,0,0,0,
12,0.348055555555556,9,21.2212121212121,0.0757365110890434,0.078772430938496,,,0,0,0,,401,801,1141,1341,1541,1821,2201,2501,202,582,902,1222,0,0,0,
12,0.225833333333333,9,21.2636363636364,0.0324756105545734,0.0228706311738802,,,0,0,0,,321,701,901,1121,1501,1881,2121,2361,262,522,742,1022,0,0,0,
12,0.0988888888888889,8,20.1683333333333,0.000493061914488977,0.000277700638711469,,,0,0,0,,342,602,902,1302,1622,2022,2382,2722,262,522,802,1082,0,0,0,
12,0.145,8,20.3878787878788,0.0144778372444079,0.0122882532629825,,,0,0,0,,242,642,1042,1402,1662,1862,2202,2482,201,541,881,1101,0,0,0,
12,0.113888888888889,9,20.669696969697,0.00833333333333333,0.00745394797741367,,,0,0,0,,302,542,882,1222,1462,1762,2102,2482,282,642,1022,1282,0,0,0,
12,0.166111111111111,10,20.4833333333333,0.0191212367778682,0.0108617315296016,,,0,0,0,,301,561,801,1021,1281,1481,1881,2281,321,621,921,1321,0,0,0,
12,0.104722222222222,8,20.2606060606061,0,0,,,0,0,0,,362,682,1002,1282,1642,2002,2322,2602,242,462,762,1042,0,0,0,
12,0.125833333333333,8,20.2166666666667,0.00757471422669054,0.0143478663334259,,,0,0,0,,221,581,881,1221,1601,1921,2221,2421,402,662,982,1262,0,0,0,
12,0.103055555555556,8,20.2166666666667,0.000488076976711756,0.000647968156993428,,,0,0,0,,341,661,1001,1381,1681,1921,2261,2601,242,582,922,1302,0,0,0,
12,0.101111111111111,8,20.230303030303,0,0,,,0,0,0,,341,661,1041,1381,1621,1981,2321,2561,262,602,1002,1282,0,0,0,
12,0.220555555555556,9,21.2680555555556,0.0255338601188533,0.017763694388243,,,0,0.111111111111111,0.00394811054709532,,242,462,722,1002,1282,1542,1922,2162,361,741,961,1301,0,0,0,
12,0.147222222222222,8,20.4075757575758,0.0142483480176211,0.0186985096732389,,,0,0,0,,381,641,981,1261,1661,2061,2341,2541,241,541,861,1061,0,0,0,
12,0.1275,9,20.2166666666667,0.00810137100124637,0.0155512357678423,,,0,0,0,,361,621,921,1261,1521,1901,2301,2501,301,521,841,1241,0,0,0,
12,0.108333333333333,8,20.1683333333333,0.00546256740668114,0.0101823567527539,,,0,0,0,,341,681,1081,1381,1761,2101,2401,2621,342,622,862,1062,0,0,0,
12,0.111666666666667,9,20.4712121212121,0.00391241677534491,0.00288114412663149,,,0,0,0,,302,542,862,1102,1442,1842,2162,2542,401,601,1001,1261,0,0,0,
12,0.212222222222222,9,20.7666666666667,0.0307537688442211,0.0372975099509394,,,0,0,0,,301,581,841,1201,1561,1761,2021,2381,362,662,1002,1262,0,0,0,
12,0.346944444444444,10,22.2611111111111,0.0638258048415273,0.0726504542389026,,,0,0,0,,302,522,742,1122,1342,1542,1822,2202,282,502,722,1122,0,0,0,
12,0.21,8,21.0712121212121,0.0333888703765412,0.036320929371471,,,0,0.125,0.0296474358974359,,382,702,1102,1302,1662,2042,2262,2502,341,601,801,1061,0,0,0,
12,0.1025,8,20.2166666666667,0,0,,,0,0,0,,222,562,842,1242,1602,1922,2302,2582,221,561,861,1221,0,0,0,
12,0.288888888888889,9,21.3242424242424,0.0495628738578847,0.0315177001097583,,,0,0,0,,341,541,841,1221,1481,1881,2181,2461,382,602,882,1182,0,0,0,
12,0.1025,8,20.2772727272727,0.000490814752489132,0.000971952235490142,,,0,0,0,,401,681,1041,1401,1781,2101,2341,2721,401,741,1001,1301,0,0,0,
12,0.191666666666667,9,20.4409090909091,0.0340277312613035,0.0539896325094881,,,0,0,0,,242,582,942,1222,1482,1742,1962,2162,301,601,821,1101,0,0,0,
12,0.118055555555556,7,20.1683333333333,0.00811429364033567,0.00944182171618994,,,0,0,0,,301,681,1061,1421,1821,2081,2281,2601,301,681,1081,1361,0,0,0,
12,0.0994444444444444,9,20.4069444444444,0.000952834683182468,0.00053997346416119,,,0,0.111111111111111,0.00381263616557734,,261,501,781,1021,1381,1661,2021,2321,322,522,862,1182,0,0,0,
12,0.0997222222222222,8,20.2181818181818,0,0,,,0,0,0,,202,582,922,1202,1602,1902,2302,2622,362,662,882,1162,0,0,0,
12,0.140555555555556,9,20.4954545454545,0.0133460438512869,0.0132635114584573,,,0,0,0,,341,561,921,1241,1521,1921,2121,2441,362,762,1122,1382,0,0,0,
12,0.104444444444444,9,20.2242424242424,0.00048057119318962,0.000647968156993428,,,0,0,0,,362,682,982,1182,1482,1742,2102,2382,361,561,861,1141,0,0,0,
12,0.176388888888889,9,20.4861111111111,0.0189830508474576,0.011417463403023,,,0,0,0,,202,602,942,1142,1342,1622,1962,2302,361,601,981,1361,0,0,0,
12,0.171388888888889,8,20.4924242424242,0.020363685895253,0.0206655558641118,,,0,0,0,,202,502,882,1262,1642,1862,2062,2442,301,521,861,1081,0,0,0,
12,0.126666666666667,9,20.7777777777778,0.00782085561497326,0.00840044432102193,,,0,0,0,,221,521,801,1041,1261,1621,1821,2161,381,701,901,1281,0,0,0,
12,0.1025,9,20.2166666666667,0,0,,,0,0,0,,401,741,981,1221,1481,1761,2101,2381,382,622,922,1222,0,0,0,
12,0.0922222222222222,8,20.1683333333333,0,0,,,0,0,0,,402,802,1182,1482,1762,2142,2522,2782,401,641,981,1341,0,0,0,
12,0.289722222222222,9,21.1318181818182,0.0503091441588025,0.0710602874862801,,,0,0,0,,362,622,1022,1222,1562,1762,1982,2182,342,662,1062,1282,0,0,0,
12,0.104166666666667,9,20.2569444444444,0.00191978059650326,0.00337483415100744,,,0,0.111111111111111,0.016548463356974,,262,542,802,1022,1422,1722,1982,2222,302,702,1102,1422,0,0,0,
12,0.0958333333333333,8,20.2166666666667,0.000484060576723601,0.000971952235490142,,,0,0,0,,382,762,1122,1422,1662,1962,2222,2482,341,641,921,1281,0,0,0,
12,0.390833333333333,9,21.6242424242424,0.0997437540038437,0.111423744726994,,,0,0,0,,362,602,1002,1242,1442,1642,2022,2262,221,601,821,1061,0,0,0,
12,0.1025,10,20.4597222222222,0.00142556513474985,0.00240288191551729,,,0,0,0,,222,462,702,982,1202,1422,1822,2062,242,502,822,1182,0,0,0,
12,0.124166666666667,8,20.3883333333333,0.00609713364636625,0.00320049986114968,,,0,0.125,0.0283385093167702,,402,622,962,1322,1722,2122,2382,2782,222,602,842,1102,0,0,0,
12,0.285,9,22.5527777777778,0.0376893706121444,0.0286968346535134,,,0,0.111111111111111,0.0322687957418496,,241,441,701,1001,1261,1521,1881,2201,302,562,842,1202,0,0,0,
12,0.115277777777778,8,20.35,0.0106776180698152,0.0109090067573822,,,0,0,0,,341,661,1061,1381,1621,1861,2081,2421,361,621,1021,1421,0,0,0,
12,0.111944444444444,9,20.3742424242424,0.00793869943393621,0.00523002869573267,,,0,0,0,,261,661,981,1181,1381,1781,2181,2561,302,502,762,1102,0,0,0,
12,0.0980555555555556,8,20.2166666666667,0,0,,,0,0,0,,342,622,942,1322,1602,1882,2262,2602,221,541,821,1221,0,0,0,
12,0.158611111111111,9,20.8444444444444,0.0208555437100213,0.0177424260456751,,,0,0,0,,361,701,901,1201,1521,1741,2081,2321,282,482,702,1102,0,0,0,
12,0.115833333333333,9,20.2166666666667,0.00589000753373057,0.0100897898731834,,,0,0,0,,262,542,862,1202,1482,1862,2122,2342,242,462,782,1042,0,0,0,
12,0.134166666666667,8,20.2166666666667,0.00807899461400359,0.0159215032861242,,,0,0,0,,281,681,1001,1341,1601,1861,2261,2461,301,701,941,1201,0,0,0,
12,0.163055555555556,9,20.4893939393939,0.0176930462213688,0.0242571507914468,,,0,0,0,,401,701,1061,1401,1621,2001,2341,2541,361,561,821,1021,0,0,0,
12,0.138611111111111,9,20.4083333333333,0.0158568123043419,0.0220355456817551,,,0,0,0,,381,661,941,1301,1501,1741,1961,2261,362,622,922,1282,0,0,0,
12,0.108888888888889,9,20.3121212121212,0.000481265039532485,0.000277700638711469,,,0,0,0,,401,641,1041,1241,1521,1901,2221,2461,381,601,981,1241,0,0,0,
12,0.383055555555556,9,22.5318181818182,0.0768375540457072,0.0957799420795809,,,0,0,0,,401,601,881,1141,1461,1721,2081,2281,321,621,941,1301,0,0,0,
12,0.128888888888889,8,20.3363636363636,0.00757523586529853,0.00925668795704896,,,0,0,0,,381,661,941,1321,1641,1921,2121,2501,321,641,941,1321,0,0,0,
12,0.0941666666666667,8,20.2166666666667,0.000484060576723601,0.000647968156993428,,,0,0,0,,262,622,942,1222,1542,1802,2102,2482,202,502,782,1082,0,0,0,
12,0.123888888888889,9,20.2166666666667,0.00695723347657049,0.0141627325742849,,,0,0,0,,322,622,882,1162,1442,1762,2082,2282,341,581,941,1281,0,0,0,
12,0.1075,9,20.319696969697,0.000485807481435214,0.000242988058872535,,,0,0,0,,402,642,882,1262,1562,1842,2202,2602,242,482,742,1142,0,0,0,
12,0.256111111111111,8,20.6363636363636,0.0432090456319828,0.0652827918170877,,,0,0,0,,362,762,1062,1402,1682,1882,2122,2362,321,561,801,1141,0,0,0,
12,0.138888888888889,9,20.3555555555556,0.0122134279475983,0.0110855450205631,,,0,0,0,,202,562,842,1222,1562,1782,2082,2342,321,701,921,1301,0,0,0,
12,0.1025,9,20.2166666666667,0,0,,,0,0,0,,381,721,1081,1301,1561,1861,2261,2601,342,742,1042,1342,0,0,0,
12,0.0902777777777778,9,20.2166666666667,0.000490127433132614,0.000277700638711469,,,0,0,0,,381,621,921,1301,1621,1961,2341,2661,382,762,1062,1382,0,0,0,
12,0.296944444444444,10,21.0736111111111,0.0604363013247215,0.0696519485328152,,,0,0.1,0.0714285714285714,,401,701,921,1141,1341,1661,1861,2081,401,601,1001,1381,0,0,0,
12,0.331944444444444,9,22.0097222222222,0.064365495046381,0.0451731882237299,,,0,0.111111111111111,0.0507146150299676,,301,501,701,1081,1341,1601,1861,2241,322,722,1042,1302,0,0,0,
12,0.170555555555556,9,20.7454545454545,0.0227773695811903,0.0230210523531823,,,0,0,0,,401,661,921,1141,1481,1821,2101,2321,262,582,942,1162,0,0,0,
12,0.116666666666667,9,20.4454545454545,0.00629526839504501,0.0120336943441637,,,0,0,0,,341,681,941,1261,1461,1841,2101,2321,201,601,901,1141,0,0,0,
12,0.121388888888889,9,20.4060606060606,0.00788740055755763,0.00482427720694868,,,0,0.111111111111111,0.0200617283950617,,261,541,821,1101,1441,1701,2021,2361,322,642,862,1222,0,0,0,
12,0.121111111111111,9,20.3893939393939,0.00796135002721829,0.0104137739516801,,,0,0,0,,401,641,901,1261,1541,1861,2081,2361,301,681,1021,1401,0,0,0,
12,0.0938888888888889,8,20.1683333333333,0,0,,,0,0,0,,341,741,1081,1421,1741,2141,2501,2901,222,542,842,1042,0,0,0,
12,0.152777777777778,9,20.3575757575758,0.0164245961721189,0.0257335925205962,,,0,0,0,,362,682,902,1262,1462,1842,2042,2302,221,621,941,1281,0,0,0,
12,0.125833333333333,8,20.3833333333333,0.00839636388869613,0.00841432935295751,,,0,0,0,,262,622,1022,1342,1702,1902,2242,2642,341,741,1041,1261,0,0,0,
12,0.135277777777778,8,20.45,0.0117518447663296,0.0108980970894328,,,0,0.125,0.00373931623931624,,321,541,881,1201,1541,1881,2101,2461,361,661,1041,1441,0,0,0,
12,0.137777777777778,9,20.3666666666667,0.00797872340425532,0.0155165231880033,,,0,0,0,,282,542,822,1062,1322,1642,2042,2242,282,682,1022,1382,0,0,0,
12,0.147777777777778,9,20.6575757575758,0.0134652932067596,0.0078327007929896,,,0,0.111111111111111,0.042483660130719,,261,661,861,1101,1461,1781,2061,2381,382,622,1022,1362,0,0,0,
12,0.149444444444444,8,20.6575757575758,0.0139443579503148,0.0205498472646487,,,0,0,0,,281,641,1021,1341,1541,1861,2261,2461,281,621,981,1201,0,0,0,
12,0.112222222222222,9,20.519696969697,0.000476158084484049,0.000277700638711469,,,0,0,0,,222,462,842,1202,1402,1722,2122,2442,202,542,902,1182,0,0,0,
12,0.397222222222222,9,22.5763888888889,0.07603814211012,0.0686694172253741,,,0,0.222222222222222,0.114529914529914,,202,402,602,902,1302,1642,1842,2122,302,562,922,1142,0,0,0,
12,0.182777777777778,9,21.0863636363636,0.0217664571617598,0.0203091733777654,,,0,0,0,,342,662,882,1242,1542,1742,2082,2402,222,462,662,1002,0,0,0,
12,0.113611111111111,9,20.4347222222222,0.00231088153333786,0.00280400506032275,,,0,0.111111111111111,0.00748222970445193,,302,542,842,1042,1362,1642,1942,2182,401,601,961,1201,0,0,0,
12,0.0997222222222222,8,20.2166666666667,0,0,,,0,0,0,,362,662,1002,1262,1642,1962,2302,2622,202,602,1002,1402,0,0,0,
12,0.123888888888889,8,20.5,0.00811108056090184,0.00498538765686779,,,0,0,0,,402,662,1002,1342,1742,2062,2342,2582,341,701,921,1121,0,0,0,
12,0.109444444444444,9,20.7136363636364,0.00448674371176071,0.0027555176472144,,,0,0,0,,361,721,961,1201,1581,1821,2221,2561,301,561,801,1021,0,0,0,
12,0.116666666666667,8,20.2727272727273,0.00644088925825888,0.00682680736832361,,,0,0,0,,341,701,1021,1401,1681,1901,2201,2541,221,441,641,921,0,0,0,
12,0.0991666666666667,8,20.2166666666667,0.000488076976711756,0.000971952235490142,,,0,0,0,,321,681,1021,1421,1701,2001,2241,2601,401,701,1001,1321,0,0,0,
12,0.125277777777778,9,20.5636363636364,0.0080296479308215,0.0104600573914653,,,0,0,0,,361,601,981,1201,1601,2001,2201,2601,362,602,942,1202,0,0,0,
12,0.1475,9,20.5318181818182,0.0141796083727211,0.0192406871107232,,,0,0,0,,281,601,801,1081,1481,1801,2141,2341,402,802,1142,1502,0,0,0,
12,0.1175,9,20.415,0.00556057551956628,0.00281171896695362,,,0,0,0,,361,581,961,1241,1601,2001,2361,2701,221,421,821,1081,0,0,0,
12,0.103055555555556,8,20.2166666666667,0.000490849169062478,0.000971952235490142,,,0,0,0,,402,702,1102,1422,1742,2062,2322,2682,222,442,702,962,0,0,0,
12,0.155277777777778,9,20.9722222222222,0.0190728476821192,0.0179464037767287,,,0,0,0,,202,462,782,1002,1242,1522,1802,2182,221,501,801,1041,0,0,0,
12,0.2325,9,21.7,0.0307859703020993,0.0338802493134624,,,0,0.111111111111111,0.0244200244200244,,221,481,681,961,1301,1541,1761,2081,262,622,882,1282,0,0,0,
12,0.156944444444444,9,20.5305555555556,0.0135976187254769,0.00938947734976615,,,0,0.111111111111111,0.0091023226616447,,321,521,841,1061,1401,1641,1981,2221,402,682,942,1222,0,0,0,
12,0.113333333333333,9,20.3083333333333,0.00636027903159622,0.00660927520133296,,,0,0,0,,242,582,842,1222,1482,1702,2082,2322,261,481,841,1221,0,0,0,
12,0.245277777777778,9,21.1424242424242,0.038638757240653,0.0453531426455612,,,0,0.111111111111111,0.0265151515151515,,402,782,1002,1202,1582,1782,2062,2362,341,541,881,1101,0,0,0,
12,0.184166666666667,9,20.9208333333333,0.0229701918608511,0.0279227992224383,,,0,0,0,,302,622,902,1142,1382,1602,1922,2242,382,582,782,1102,0,0,0,
12,0.0966666666666667,9,20.3606060606061,0,0,,,0,0,0,,241,621,981,1201,1441,1781,2181,2461,221,541,861,1101,0,0,0,
12,0.186666666666667,9,20.9075757575758,0.0224343994124324,0.0233753410648717,,,0.111111111111111,0.111111111111111,0.111111111111111,,362,582,782,1182,1502,1842,2222,2422,361,741,1061,1381,0,0,0,
12,0.158055555555556,9,20.7363636363636,0.0127482555018787,0.0180852540960844,,,0,0,0,,302,522,742,1142,1402,1802,2182,2382,221,421,701,1021,0,0,0,
12,0.0936111111111111,8,20.2166666666667,0,0,,,0,0,0,,361,661,961,1241,1621,1981,2281,2601,221,481,741,1141,0,0,0,
12,0.214722222222222,10,21.0055555555556,0.0372917217667284,0.0332464967844029,,,0,0.2,0.0259615384615385,,262,522,802,1022,1242,1462,1702,1902,342,562,862,1242,0,0,0,
12,0.298611111111111,9,21.5458333333333,0.0550506027202991,0.0856783609491192,,,0,0.111111111111111,0.00192996967190516,,262,502,802,1062,1322,1542,1802,2102,402,682,922,1182,0,0,0,
12,0.108888888888889,9,20.4287878787879,0.00588154835179866,0.00430898824400629,,,0,0,0,,381,741,1021,1221,1441,1801,2181,2461,241,441,661,1021,0,0,0,
12,0.194166666666667,9,20.6166666666667,0.0251953651306925,0.0398963250948811,,,0,0,0,,202,562,862,1102,1382,1762,1962,2202,401,701,1081,1361,0,0,0,
12,0.108055555555556,9,20.9777777777778,0.000463453389830508,0.000242988058872535,,,0,0,0,,222,462,822,1022,1382,1622,1982,2282,222,562,882,1262,0,0,0,
12,0.162222222222222,10,20.3958333333333,0.0157984337759619,0.0115417674984462,,,0,0,0,,242,622,862,1142,1362,1562,1782,2182,341,581,941,1321,0,0,0,
